experiment,sample_size,p_value
1283,260,0.5790790627911127
1283,960,0.5908891884478125
1284,35,0.64496304572967
1284,60,0.8912321171448373
1284,110,0.9355602303262651
1284,260,0.9308428769959971
1284,960,0.884956296188069
1285,35,0.5835116457821129
1285,60,0.48691355122983204
1285,110,0.4600621777198475
1285,260,0.3359303951867791
1285,960,0.79341798485587
1286,35,0.5315342512599274
1286,60,0.7561460899735034
1286,110,0.8942153116801874
1286,260,0.6596948137660911
1286,960,0.1261334527629758
1287,35,0.622971315343068
1287,60,0.8582515125227352
1287,110,0.7578604737782733
1287,260,0.7202666025151223
1287,960,0.049279036809422805
1288,35,0.3490109809807872
1288,60,0.6986282007682436
1288,110,0.33524841070393147
1288,260,0.8904240065477504
1288,960,0.7972180622690865
1289,35,0.847330830788658
1289,60,0.654167149580221
1289,110,0.6767093194997553
1289,260,0.9271671357512992
1289,960,0.9835755440055364
1290,35,0.8896665628869099
1290,60,0.972641731764938
1290,110,0.9395283640443028
1290,260,0.6662932455132224
1290,960,0.6696223069003979
1291,35,0.8753674119328139
1291,60,0.7466566971067378
1291,110,0.8503872101588769
1291,260,0.9691280435654571
1291,960,0.8589614567466535
1292,35,0.5342835711908044
1292,60,0.510286239777534
1292,110,0.10144310436617936
1292,260,0.18717156599585683
1292,960,0.6230182172555032
1293,35,0.23062923795755708
1293,60,0.5455635989152272
1293,110,0.7785719706275018
1293,260,0.30675038228506424
1293,960,0.7612957705983358
1294,35,0.8194863554624512
1294,60,0.45101620421212363
1294,110,0.602015057088979
1294,260,0.19224000759178245
1294,960,0.13740667837833112
1295,35,0.6195812807739898
1295,60,0.6496501319942749
1295,110,0.8764178985499209
1295,260,0.8197615187991643
1295,960,0.6923790590545658
1296,35,0.6126164329867119
1296,60,0.5440986904076381
1296,110,0.71637754125674
1296,260,0.482002655934721
1296,960,0.6720196172510495
1297,35,0.7154448367857478
1297,60,0.473613222496449
1297,110,0.17676692122500026
1297,260,0.2977126132350443
1297,960,0.576489324871053
1298,35,0.46097467392656033
1298,60,0.4042024659411268
1298,110,0.48271172116465105
1298,260,0.9644053834482276
1298,960,0.8889372210291882
1299,35,0.4692910737011565
1299,60,0.43988916895321095
1299,110,0.5114420342427269
1299,260,0.6651884001171482
1299,960,0.9873633082599547
1300,35,0.10351408525161382
1300,60,0.01336910345244348
1300,110,0.024687788487483393
1300,260,0.138125321115786
1300,960,0.5742917694605463
1301,35,0.19559327673563848
1301,60,0.48364068847573627
1301,110,0.41787165649221325
1301,260,0.5826233849474368
1301,960,0.4872263706432712
1302,35,0.6426710027552002
1302,60,0.6609822073945631
1302,110,0.18501098990945286
1302,260,0.5161241778754816
1302,960,0.2952468375690539
1303,35,0.43342596233725
1303,60,0.7093540489363415
1303,110,0.38545609398710656
1303,260,0.04607915212500989
1303,960,0.007852531385652131
1304,35,0.49885907079081304
1304,60,0.4269579205827595
1304,110,0.6175435725865248
1304,260,0.38865577033775645
1304,960,0.721706829854946
1305,35,0.9466292074729754
1305,60,0.9294563497680793
1305,110,0.928871403010755
1305,260,0.9411791837385795
1305,960,0.5676670553427106
1306,35,0.26985684812728206
1306,60,0.4109892121810716
1306,110,0.4083830965796329
1306,260,0.584427946940296
1306,960,0.42898113723414283
1307,35,0.9252716292199638
1307,60,0.3999301855168472
1307,110,0.40921562001819034
1307,260,0.6672455938798029
1307,960,0.40050209739883225
1308,35,0.5641900410992551
1308,60,0.27279678802263774
1308,110,0.20077863077570823
1308,260,0.48212420092139463
1308,960,0.9452471268455336
1309,35,0.5029361107026347
1309,60,0.6342044977264337
1309,110,0.5485630463700047
1309,260,0.7261134944898638
1309,960,0.370791177101056
1310,35,0.2944497669974115
1310,60,0.4437119920219458
1310,110,0.564007787887526
1310,260,0.5823214581618685
1310,960,0.1499405388250512
1311,35,0.5659665504014962
1311,60,0.9609943048498142
1311,110,0.9654922083544156
1311,260,0.8729681670976269
1311,960,0.7627655388550966
1312,35,0.8515183531635669
1312,60,0.6990110416367898
1312,110,0.43810890706987937
1312,260,0.015672546064253577
1312,960,0.4639070611075267
1313,35,0.8799896154958745
1313,60,0.7313196129572218
1313,110,0.9367494997109825
1313,260,0.6084025834137604
1313,960,0.6941005906912867
1314,35,0.055878959927977694
1314,60,0.2053991811919612
1314,110,0.0013924427030529176
1314,260,0.00498666352926948
1314,960,0.029016710961051184
1315,35,0.8701814420660307
1315,60,0.7810578135453388
1315,110,0.7545047862764724
1315,260,0.8506281974694505
1315,960,0.6954208919647746
1316,35,0.2522780816084145
1316,60,0.21737748970986026
1316,110,0.46759282099956667
1316,260,0.07798118498466257
1316,960,0.4248364385025728
1317,35,0.49675633129358177
1317,60,0.370356532705704
1317,110,0.2015032606679889
1317,260,0.06298871816845317
1317,960,0.3664963386814156
1318,35,0.7332870488562618
1318,60,0.3845126292256571
1318,110,0.3438775197696712
1318,260,0.3612765055585818
1318,960,0.8114019208224419
1319,35,0.39942050702971205
1319,60,0.30946226170892704
1319,110,0.4434189613437683
1319,260,0.7627681447831094
1319,960,0.2975766262535159
1320,35,0.06150645621615693
1320,60,0.08484165042343335
1320,110,0.22943899216589647
1320,260,0.3097600532669418
1320,960,0.04689349878144346
1321,35,0.3242999436082069
1321,60,0.1949892021468036
1321,110,0.3535719889472061
1321,260,0.3937536656262165
1321,960,0.6519781726454125
1322,35,0.4357861372441149
1322,60,0.11492270082249682
1322,110,0.13566105348712656
1322,260,0.02635132310070118
1322,960,0.13181741527632374
1323,35,0.6579377687566159
1323,60,0.5707830186306899
1323,110,0.2533907839620223
1323,260,0.1746008899641549
1323,960,0.80606994130332
1324,35,0.9517745393516425
1324,60,0.7942307002501514
1324,110,0.5503671037310963
1324,260,0.40519930884461075
1324,960,0.7126533412908209
1325,35,0.25029014477196665
1325,60,0.04949329123580426
1325,110,0.004168538966652172
1325,260,0.04675279572115191
1325,960,0.40956813348388593
1326,35,0.045234608519395085
1326,60,0.3176901541592224
1326,110,0.7426166756023425
1326,260,0.5775696914743246
1326,960,0.6610603305508896
1327,35,0.10976861908484428
1327,60,0.17655304150199685
1327,110,0.10496891634236984
1327,260,0.32975617348618524
1327,960,0.7660554189514528
1328,35,0.9674101468123915
1328,60,0.34877674798152314
1328,110,0.3820196989396112
1328,260,0.46949520118620935
1328,960,0.2685635132589036
1329,35,0.6753890699418857
1329,60,0.7818011897338653
1329,110,0.8818999526726219
1329,260,0.7158582440078834
1329,960,0.1794576617421384
1330,35,0.9842187417667514
1330,60,0.7902861628744791
1330,110,0.8437022718954575
1330,260,0.9138987093072612
1330,960,0.9520756335220948
1331,35,0.5942777179948269
1331,60,0.5174550855238587
1331,110,0.6304744386586246
1331,260,0.38574055306620564
1331,960,0.3706933247121228
1332,35,0.1515308193053901
1332,60,0.4510217828789482
1332,110,0.302419650069024
1332,260,0.7054952820726303
1332,960,0.03154803459603674
1333,35,0.8789410285934639
1333,60,0.5582617335078738
1333,110,0.3677916561042944
1333,260,0.5523311311580904
1333,960,0.956096230736154
1334,35,0.02127734089409214
1334,60,0.05022255605663949
1334,110,0.07936836639357288
1334,260,0.0741751234688946
1334,960,0.6142910016254852
1335,35,0.8108161080630063
1335,60,0.8988886959013485
1335,110,0.9654070832998521
1335,260,0.994226266378176
1335,960,0.8061963155475351
1336,35,0.08428767141318114
1336,60,0.05080212668890493
1336,110,0.3072598462765962
1336,260,0.5813372844389695
1336,960,0.900297325021562
1337,35,0.4011063277528426
1337,60,0.5994183541883781
1337,110,0.6737929069408625
1337,260,0.9415553959697881
1337,960,0.6177026038748147
1338,35,0.3657210568283669
1338,60,0.09063660871340784
1338,110,0.323720059143197
1338,260,0.34030516478327694
1338,960,0.6723605734249956
1339,35,0.38202573882193214
1339,60,0.1810503988578932
1339,110,0.1465617560803811
1339,260,0.492607695169614
1339,960,0.28734845372239237
1340,35,0.2525626833916471
1340,60,0.4151751588328595
1340,110,0.4326773927327636
1340,260,0.07024243096944877
1340,960,0.17445682158703735
1341,35,0.562677402024079
1341,60,0.8102425514696265
1341,110,0.9327957361684281
1341,260,0.8736146236816835
1341,960,0.9375667921781898
1342,35,0.2633360670108105
1342,60,0.29124850491295917
1342,110,0.5890641805074142
1342,260,0.48218600746799234
1342,960,0.30230614277311085
1343,35,0.868190911942347
1343,60,0.4844917915430907
1343,110,0.3199900879649383
1343,260,0.347384699110333
1343,960,0.612464648472814
1344,35,0.5995899762273478
1344,60,0.7038620468318545
1344,110,0.6368175224212792
1344,260,0.7913366078105558
1344,960,0.7616924569761491
1345,35,0.2093075523942658
1345,60,0.0977723562941839
1345,110,0.10127988072067193
1345,260,0.010884199055427677
1345,960,0.34319564482256243
1346,35,0.9019859256913252
1346,60,0.6052529150848335
1346,110,0.7157279006102318
1346,260,0.8732009870344375
1346,960,0.6991038665741355
1347,35,0.5920725740619502
1347,60,0.17010124162152057
1347,110,0.07056879793294504
1347,260,0.06731196424523876
1347,960,0.6163571652100592
1348,35,0.23838646481220682
1348,60,0.08420094410478396
1348,110,0.37211728384471177
1348,260,0.47407579816596673
1348,960,0.29555453785449426
1349,35,0.9648162807562122
1349,60,0.9208166499947676
1349,110,0.6725807643162793
1349,260,0.843094221709584
1349,960,0.4584579411967945
1350,35,0.30491610145826764
1350,60,0.8096059145493506
1350,110,0.7668018193190931
1350,260,0.9460886938658315
1350,960,0.834347017753327
1351,35,0.19599547063039852
1351,60,0.6986856145571171
1351,110,0.6590832031189785
1351,260,0.4776025624933349
1351,960,0.2472063142549119
1352,35,0.7989633380557052
1352,60,0.6411005539524596
1352,110,0.6690293398665287
1352,260,0.30083030342810935
1352,960,0.6192940286604396
1353,35,0.16576577468518866
1353,60,0.131349814793039
1353,110,0.03201822589566368
1353,260,0.17422317716881253
1353,960,0.44099621708768
1354,35,0.9682541466727135
1354,60,0.8415079637541476
1354,110,0.994430566409767
1354,260,0.78952684264097
1354,960,0.9435140752153406
1355,35,0.07823138850157631
1355,60,0.20306919643546856
1355,110,0.3720226941771294
1355,260,0.7182641046929605
1355,960,0.9106504143224228
1356,35,0.34786874131282935
1356,60,0.502191748568433
1356,110,0.5167254819024711
1356,260,0.3904784036515231
1356,960,0.19858435484812864
1357,35,0.33866231370890065
1357,60,0.056789156331690904
1357,110,0.14388835892973514
1357,260,0.00560940258129732
1357,960,0.007848767630976352
1358,35,0.7314334841713466
1358,60,0.5332873791377467
1358,110,0.2699095430352142
1358,260,0.3644369393062874
1358,960,0.19450732885783284
1359,35,0.8376938278619173
1359,60,0.8864685503284795
1359,110,0.9278253206070308
1359,260,0.8318250514491783
1359,960,0.9861796969697291
1360,35,0.809694372053849
1360,60,0.6576233502036833
1360,110,0.6947453452422392
1360,260,0.8116021345090614
1360,960,0.803637186247554
1361,35,0.4212366131583719
1361,60,0.03588997467593832
1361,110,0.051085767599658764
1361,260,0.00702701605561377
1361,960,0.04689466140696857
1362,35,0.5082700989273257
1362,60,0.4565855473482192
1362,110,0.7998048010011156
1362,260,0.41908383676280864
1362,960,0.10719474581686164
1363,35,0.5828736928467575
1363,60,0.5208791415935475
1363,110,0.47665319071518014
1363,260,0.09331215839306216
1363,960,0.09208243105455832
1364,35,0.7186748229027565
1364,60,0.49656178304572585
1364,110,0.14089796798851248
1364,260,0.07523936707449247
1364,960,0.01845286671201788
1365,35,0.6518265010940922
1365,60,0.8017951017421483
1365,110,0.6388555924960564
1365,260,0.9713620311304605
1365,960,0.49554262454653164
1366,35,0.29087519556194397
1366,60,0.2047683850497946
1366,110,0.5658676645343295
1366,260,0.6809564235367737
1366,960,0.253165558711955
1367,35,0.28780265306823927
1367,60,0.36050494950649986
1367,110,0.02704449188770919
1367,260,0.07415153710799575
1367,960,0.24324067028720253
1368,35,0.7834615449741634
1368,60,0.5987907665843397
1368,110,0.6719275046352379
1368,260,0.8459827671566685
1368,960,0.48496359531736827
1369,35,0.5903457413623232
1369,60,0.448554309252951
1369,110,0.6217517013846323
1369,260,0.8908846973188371
1369,960,0.6106088694635272
1370,35,0.6746948352910707
1370,60,0.6054533955709376
1370,110,0.4815880399170519
1370,260,0.277519369411892
1370,960,0.4652467860314023
1371,35,0.9570027134353543
1371,60,0.644546013879362
1371,110,0.5752613344188908
1371,260,0.8195763305076917
1371,960,0.9119693355934052
1372,35,0.4266644895265759
1372,60,0.4601225251019261
1372,110,0.08600061954380084
1372,260,0.48515372092750975
1372,960,0.7398751743432433
1373,35,0.046679905325404614
1373,60,0.03527933011511129
1373,110,0.2765888437068089
1373,260,0.22007137830089651
1373,960,0.3062242132300347
1374,35,0.3775384395292353
1374,60,0.3286958402599863
1374,110,0.6947556051294179
1374,260,0.7606325824586143
1374,960,0.5752069181871771
1375,35,0.14318333382890638
1375,60,0.10485582336504874
1375,110,0.2549789234243409
1375,260,0.3937552240198637
1375,960,0.6343429994332164
1376,35,0.17929261606752656
1376,60,0.614877684089014
1376,110,0.5620141750051384
1376,260,0.7174607788509929
1376,960,0.42887855323378143
1377,35,0.1783483687674554
1377,60,0.22629535246130167
1377,110,0.29342212947746393
1377,260,0.7026908376328269
1377,960,0.892922057772809
1378,35,0.6251111925649225
1378,60,0.5340626622596416
1378,110,0.5923553663727109
1378,260,0.21607257738515157
1378,960,0.0278590110118836
1379,35,0.4410237000901868
1379,60,0.23522092950113982
1379,110,0.4678322414207453
1379,260,0.18637271806506028
1379,960,0.6283738836544914
1380,35,0.5133095568345573
1380,60,0.1353548436442864
1380,110,0.12308285728973017
1380,260,0.1265225974657335
1380,960,0.3499811031116029
1381,35,0.03246803977625108
1381,60,0.10513810489836206
1381,110,0.02255266385108954
1381,260,8.92955145000275e-4
1381,960,0.6023256485264988
1382,35,0.05293947734615133
1382,60,0.004123970984124745
1382,110,0.014898866986633653
1382,260,0.011221287676551726
1382,960,0.2030865706323674
1383,35,0.8785978645700463
1383,60,0.7694952234675831
1383,110,0.6817863262900168
1383,260,0.5922967780451613
1383,960,0.6253502651136297
1384,35,0.31909080374678456
1384,60,0.2245542775582458
1384,110,0.20648018397940654
1384,260,0.4389692879851943
1384,960,0.507613136077691
1385,35,0.4621539676449622
1385,60,0.8163477893718016
1385,110,0.4458295909287729
1385,260,0.42558089454455156
1385,960,0.5539550476025477
1386,35,0.23499288501647475
1386,60,0.643065052010642
1386,110,0.5555969394028033
1386,260,0.22637950030222953
1386,960,0.7790141566721271
1387,35,0.4753779168717479
1387,60,0.47725034084476736
1387,110,0.16070141762600887
1387,260,0.034493330961301305
1387,960,0.04975819024874369
1388,35,0.9433746703113276
1388,60,0.9850124915847807
1388,110,0.8902005981421186
1388,260,0.4971855520986556
1388,960,0.3716978767797383
1389,35,0.7463765103822336
1389,60,0.6383564871098779
1389,110,0.47948084094331117
1389,260,0.42164169540865215
1389,960,0.8749019555877193
1390,35,0.056536702162432444
1390,60,0.09559266491690689
1390,110,0.21377803518949062
1390,260,0.8542963619954169
1390,960,0.9624712004671458
1391,35,0.6106626927868866
1391,60,0.631642791963337
1391,110,0.7822975617667696
1391,260,0.8582527692964133
1391,960,0.7320682114465686
1392,35,0.14542364158904278
1392,60,0.0732344995547284
1392,110,0.04403108583471988
1392,260,0.1422352348747157
1392,960,0.4537147995154941
1393,35,0.5545171531558364
1393,60,0.5981975099305529
1393,110,0.09111023617097665
1393,260,0.023066738863142724
1393,960,0.4630202486816829
1394,35,0.6447535811392971
1394,60,0.3472540687114375
1394,110,0.33466605249820086
1394,260,0.47523628422154185
1394,960,0.13451724366644538
1395,35,0.45808985583487866
1395,60,0.29304152352122637
1395,110,0.08965600826417532
1395,260,0.35598008040512513
1395,960,0.47048749254901234
1396,35,0.9757840444528869
1396,60,0.7687464872072051
1396,110,0.77156344462261806
1396,260,0.9665959115817808
1396,960,0.7010966676949979
1397,35,0.15541069699982935
1397,60,0.503451711728387
1397,110,0.7407341056223016
1397,260,0.48678380830631207
1397,960,0.12949881127814153
1398,35,0.6253508524241158
1398,60,0.5299734605511706
1398,110,0.28874187720546496
1398,260,0.6638135844358112
1398,960,0.4309857039979018
1399,35,0.3255003637037154
1399,60,0.2178265205328389
1399,110,0.16958069779852736
1399,260,0.09350946848010615
1399,960,0.0769473477982035
1400,35,0.6428556629057534
1400,60,0.870801056539138
1400,110,0.8522296412816044
1400,260,0.09133363087286943
1400,960,0.24060702935551348
1401,35,0.8925354085219439
1401,60,0.6419144085300721
1401,110,0.828997325002204
1401,260,0.6899931006801568
1401,960,0.736378299001267
1402,35,0.6040835308298491
1402,60,0.4714772842895686
1402,110,0.46985283095881936
1402,260,0.211760451508905
1402,960,0.6656984167354726
1403,35,0.602536365577458
1403,60,0.8270793266942253
1403,110,0.8655371127075332
1403,260,0.27954952096481184
1403,960,0.17943147580768948
1404,35,0.49866826069657283
1404,60,0.13257338107138833
1404,110,0.21888626688255658
1404,260,0.5790294841811958
1404,960,0.5631838565528413
1405,35,0.6846780627381702
1405,60,0.8131122091313572
1405,110,0.5691081261004586
1405,260,0.6021659631028733
1405,960,0.8480879189953858
